game_id,weather_id,temperature,precipitation,wind_speed,weather_condition,severe_weather_flag,weather_timestamp,weather_source_method,venue_name,latitude,longitude,temperature_max,temperature_min,temperature_avg,apparent_temperature,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg,rainfall,snowfall,snow_depth,wind_gust,wind_direction,sunshine,weather_code
2015_REG_06_ARI_PIT_20151018,WTH_00089,39.6,0.043,12.7,WMO_51|PRECIP,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,45.4,34.1,39.6,32.2,37.7,27.1,32.2,0.043,0.0,0.0,31.5,297.0,12.55,51.0
2015_REG_06_ATL_NO_20151015,WTH_00090,70.0,0.0,0.0,INDOOR,0,2015-10-15 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_06_BAL_SF_20151018,WTH_00091,62.5,0.004,8.6,WMO_51|PRECIP,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,68.6,56.8,62.5,62.8,67.5,57.0,62.8,0.004,0.0,0.0,20.1,274.0,12.06,51.0
2015_REG_06_CAR_SEA_20151018,WTH_00092,57.9,0.138,5.7,WMO_53|PRECIP,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,64.3,55.8,57.9,58.3,65.5,55.4,58.3,0.138,0.0,0.0,11.4,180.0,1.98,53.0
2015_REG_06_CHI_DET_20151018,WTH_00093,70.0,0.0,0.0,INDOOR,0,2015-10-18 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_06_CIN_BUF_20151018,WTH_00094,37.4,0.067,7.0,WMO_71|SNOW,1,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,42.2,33.7,37.4,31.5,36.1,28.3,31.5,0.059,0.055,0.0,24.2,314.0,11.25,71.0
2015_REG_06_DEN_CLE_20151018,WTH_00095,42.9,0.039,15.4,WMO_51|PRECIP,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,45.9,40.5,42.9,33.4,37.8,30.3,33.4,0.039,0.0,0.0,33.6,314.0,11.33,51.0
2015_REG_06_HOU_JAX_20151018,WTH_00096,67.0,0.0,16.5,WMO_3,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,EverBank Stadium,30.3239,-81.6373,71.5,63.5,67.0,64.7,71.6,59.6,64.7,0.0,0.0,0.0,34.2,29.0,12.67,3.0
2015_REG_06_KC_MIN_20151018,WTH_00097,45.2,0.0,14.3,WMO_0,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,TCF Bank Stadium,44.976,-93.2247,59.8,34.5,45.2,38.2,50.1,28.3,38.2,0.0,0.0,0.0,29.3,167.0,13.53,0.0
2015_REG_06_LAC_GB_20151018,WTH_00098,40.2,0.0,7.4,WMO_3,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,51.7,32.2,40.2,34.1,45.0,25.6,34.1,0.0,0.0,0.0,14.5,356.0,13.99,3.0
2015_REG_06_MIA_TEN_20151018,WTH_00099,49.8,0.0,7.3,WMO_0,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,60.2,40.4,49.8,43.3,54.0,34.2,43.3,0.0,0.0,0.0,19.0,27.0,17.86,0.0
2015_REG_06_NE_IND_20151018,WTH_00100,70.0,0.0,0.0,INDOOR,0,2015-10-18 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_06_NYG_PHI_20151019,WTH_00101,41.5,0.0,7.6,WMO_0,0,2015-10-19 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,52.5,31.4,41.5,35.2,45.3,25.1,35.2,0.0,0.0,0.0,15.9,290.0,15.62,0.0
2015_REG_06_WSH_NYJ_20151018,WTH_00102,42.8,0.0,13.0,WMO_2,0,2015-10-18 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,47.8,37.2,42.8,34.0,37.5,30.0,34.0,0.0,0.0,0.0,27.5,321.0,14.42,2.0
2015_REG_07_ATL_TEN_20151025,WTH_00103,61.9,0.154,8.8,WMO_53|PRECIP,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,67.9,57.5,61.9,62.3,71.8,56.8,62.3,0.154,0.0,0.0,21.0,27.0,3.83,53.0
2015_REG_07_BAL_ARI_20151026,WTH_00104,70.0,0.0,0.0,INDOOR,0,2015-10-26 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_07_BUF_JAX_20151025,WTH_00105,45.4,0.0,7.7,WMO_3,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Wembley Stadium,51.556,-0.2796,52.3,39.4,45.4,41.1,48.9,34.8,41.1,0.0,0.0,0.0,14.8,216.0,7.12,3.0
2015_REG_07_CLE_LAR_20151025,WTH_00106,70.0,0.0,0.0,INDOOR,0,2015-10-25 12:00:00,open_meteo_indoor_controlled_daily_values,Edward Jones Dome,38.6329,-90.1887,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_07_DAL_NYG_20151025,WTH_00107,56.2,0.004,11.2,WMO_51|PRECIP,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,64.7,51.9,56.2,52.3,61.3,47.4,52.3,0.004,0.0,0.0,21.0,227.0,4.5,51.0
2015_REG_07_HOU_MIA_20151025,WTH_00108,78.5,0.016,11.9,WMO_51|PRECIP,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Hard Rock Stadium,25.958,-80.2389,82.2,76.0,78.5,81.8,85.5,79.2,81.8,0.016,0.0,0.0,21.5,94.0,15.56,51.0
2015_REG_07_LV_LAC_20151025,WTH_00109,72.1,0.0,7.7,WMO_3,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Qualcomm Stadium,32.7831,-117.1195,81.3,63.1,72.1,72.9,81.2,63.4,72.9,0.0,0.0,0.0,19.0,85.0,12.74,3.0
2015_REG_07_MIN_DET_20151025,WTH_00110,70.0,0.0,0.0,INDOOR,0,2015-10-25 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_07_NO_IND_20151025,WTH_00111,70.0,0.0,0.0,INDOOR,0,2015-10-25 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_07_NYJ_NE_20151025,WTH_00112,52.3,0.008,10.0,WMO_51|PRECIP,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,59.7,46.4,52.3,48.0,56.9,42.0,48.0,0.008,0.0,0.0,21.9,213.0,2.79,51.0
2015_REG_07_PHI_CAR_20151025,WTH_00113,64.9,0.0,6.3,WMO_3,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,75.1,56.5,64.9,66.4,77.7,56.8,66.4,0.0,0.0,0.0,15.0,235.0,10.67,3.0
2015_REG_07_PIT_KC_20151025,WTH_00114,54.7,0.0,6.7,WMO_3,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,63.1,46.4,54.7,50.1,57.5,41.8,50.1,0.0,0.0,0.0,16.1,51.0,15.14,3.0
2015_REG_07_SEA_SF_20151022,WTH_00115,68.2,0.0,5.0,WMO_0,0,2015-10-22 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,78.6,62.0,68.2,68.4,77.6,63.1,68.4,0.0,0.0,0.0,14.8,145.0,16.07,0.0
2015_REG_07_TB_WSH_20151025,WTH_00116,59.3,0.071,10.4,WMO_53|PRECIP,0,2015-10-25 12:00:00,open_meteo_daily_by_venue_coordinates,Northwest Stadium,38.9078,-76.8644,69.5,54.3,59.3,55.7,66.5,50.2,55.7,0.071,0.0,0.0,24.6,225.0,8.4,53.0
2015_REG_08_ARI_CLE_20151101,WTH_00117,55.8,0.059,17.4,WMO_51|PRECIP,0,2015-11-01 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,62.3,53.0,55.8,48.8,55.3,45.9,48.8,0.059,0.0,0.0,30.4,222.0,11.32,51.0
2015_REG_08_CIN_PIT_20151101,WTH_00118,55.6,0.126,11.0,WMO_53|PRECIP,0,2015-11-01 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,63.4,51.2,55.6,51.2,57.8,46.7,51.2,0.126,0.0,0.0,26.2,216.0,6.76,53.0
2015_REG_08_DET_KC_20151101,WTH_00119,48.0,0.0,4.6,WMO_3,0,2015-11-01 12:00:00,open_meteo_daily_by_venue_coordinates,Wembley Stadium,51.556,-0.2796,52.0,44.5,48.0,46.5,51.6,42.1,46.5,0.0,0.0,0.0,8.1,136.0,3.65,3.0
2015_REG_08_GB_DEN_20151101,WTH_00120,51.2,0.0,7.9,WMO_2,0,2015-11-01 12:00:00,open_meteo_daily_by_venue_coordinates,Empower Field at Mile High,39.7439,-105.0201,68.0,39.4,51.2,44.6,62.3,31.6,44.6,0.0,0.0,0.0,17.7,237.0,11.96,2.0
2015_REG_08_IND_CAR_20151102,WTH_00121,60.5,2.87,8.6,WMO_65|PRECIP,1,2015-11-02 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,62.1,59.3,60.5,61.5,63.4,59.9,61.5,2.87,0.0,0.0,16.8,68.0,0.82,65.0
2015_REG_08_LAC_BAL_20151101,WTH_00122,57.3,0.051,12.8,WMO_51|PRECIP,0,2015-11-01 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,68.1,50.8,57.3,52.8,65.6,45.6,52.8,0.051,0.0,0.0,22.6,206.0,9.75,51.0
2015_REG_08_MIA_NE_20151029,WTH_00123,63.2,1.031,18.0,WMO_63|PRECIP,1,2015-10-29 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,70.3,53.9,63.2,60.8,67.2,48.3,60.8,1.031,0.0,0.0,53.5,194.0,6.36,63.0
2015_REG_08_MIN_CHI_20151101,WTH_00124,52.9,0.028,13.9,WMO_53|PRECIP,0,2015-11-01 12:00:00,open_meteo_daily_by_venue_coordinates,Soldier Field,41.8623,-87.6167,59.9,47.8,52.9,47.2,56.0,41.0,47.2,0.028,0.0,0.0,26.2,243.0,12.63,53.0
2015_REG_08_NYG_NO_20151101,WTH_00125,70.0,0.0,0.0,INDOOR,0,2015-11-01 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_08_NYJ_LV_20151101,WTH_00126,63.8,0.004,8.1,WMO_51|PRECIP,0,2015-11-01 12:00:00,open_meteo_daily_by_venue_coordinates,O.co Coliseum,37.7516,-122.2005,71.6,58.6,63.8,63.8,71.5,58.9,63.8,0.004,0.0,0.0,18.3,263.0,10.62,51.0
2015_REG_08_SEA_DAL_20151101,WTH_00127,70.0,0.0,0.0,INDOOR,0,2015-11-01 12:00:00,open_meteo_indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_08_SF_LAR_20151101,WTH_00128,70.0,0.0,0.0,INDOOR,0,2015-11-01 12:00:00,open_meteo_indoor_controlled_daily_values,Edward Jones Dome,38.6329,-90.1887,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_08_TB_ATL_20151101,WTH_00129,70.0,0.0,0.0,INDOOR,0,2015-11-01 12:00:00,open_meteo_indoor_controlled_daily_values,Georgia Dome,33.7573,-84.4008,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_08_TEN_HOU_20151101,WTH_00130,70.0,0.0,0.0,INDOOR,0,2015-11-01 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_09_ATL_SF_20151108,WTH_00131,56.5,0.142,5.2,WMO_61|PRECIP,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,65.8,51.9,56.5,55.5,63.5,50.2,55.5,0.142,0.0,0.0,15.9,199.0,6.05,61.0
2015_REG_09_CHI_LAC_20151109,WTH_00132,62.8,0.008,9.3,WMO_51|PRECIP,0,2015-11-09 12:00:00,open_meteo_daily_by_venue_coordinates,Qualcomm Stadium,32.7831,-117.1195,68.3,57.2,62.8,62.7,66.7,57.4,62.7,0.008,0.0,0.0,19.9,194.0,11.98,51.0
2015_REG_09_CLE_CIN_20151105,WTH_00133,65.7,0.0,8.3,WMO_3,0,2015-11-05 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,74.2,61.1,65.7,67.2,74.5,62.7,67.2,0.0,0.0,0.0,19.0,178.0,7.46,3.0
2015_REG_09_DEN_IND_20151108,WTH_00134,70.0,0.0,0.0,INDOOR,0,2015-11-08 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_09_GB_CAR_20151108,WTH_00135,55.3,0.008,11.8,WMO_51|PRECIP,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,66.2,51.5,55.3,49.6,69.2,45.7,49.6,0.008,0.0,0.0,25.1,34.0,2.75,51.0
2015_REG_09_JAX_NYJ_20151108,WTH_00136,51.1,0.0,10.9,WMO_3,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,55.8,44.9,51.1,44.8,50.2,39.0,44.8,0.0,0.0,0.0,20.6,309.0,12.25,3.0
2015_REG_09_LAR_MIN_20151108,WTH_00137,45.7,0.0,14.8,WMO_0,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,TCF Bank Stadium,44.976,-93.2247,56.8,40.6,45.7,36.8,47.6,31.9,36.8,0.0,0.0,0.0,30.0,197.0,10.12,0.0
2015_REG_09_LV_PIT_20151108,WTH_00138,45.2,0.0,8.2,WMO_2,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,51.6,37.4,45.2,39.9,47.2,32.2,39.9,0.0,0.0,0.0,17.0,308.0,12.23,2.0
2015_REG_09_MIA_BUF_20151108,WTH_00139,43.0,0.0,9.4,WMO_2,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,46.9,40.0,43.0,36.4,40.0,33.6,36.4,0.0,0.0,0.0,23.3,277.0,9.23,2.0
2015_REG_09_NYG_TB_20151108,WTH_00140,78.5,0.008,7.9,WMO_51|PRECIP,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,86.5,73.4,78.5,84.8,90.8,79.2,84.8,0.008,0.0,0.0,15.0,141.0,11.71,51.0
2015_REG_09_PHI_DAL_20151108,WTH_00141,70.0,0.0,0.0,INDOOR,0,2015-11-08 12:00:00,open_meteo_indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_09_TEN_NO_20151108,WTH_00142,70.0,0.0,0.0,INDOOR,0,2015-11-08 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_09_WSH_NE_20151108,WTH_00143,48.5,0.0,9.8,WMO_3,0,2015-11-08 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,53.9,43.0,48.5,41.3,45.7,36.1,41.3,0.0,0.0,0.0,25.1,297.0,11.39,3.0
2015_REG_10_ARI_SEA_20151115,WTH_00144,42.4,1.059,12.5,WMO_73|SNOW,1,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,45.9,39.1,42.4,37.1,42.8,32.7,37.1,1.004,0.386,0.033,26.6,354.0,4.07,73.0
2015_REG_10_BUF_NYJ_20151112,WTH_00145,51.8,0.15,9.8,WMO_55|PRECIP,0,2015-11-12 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,55.6,47.8,51.8,49.3,52.7,45.2,49.3,0.15,0.0,0.0,24.2,154.0,2.03,55.0
2015_REG_10_CAR_TEN_20151115,WTH_00146,49.1,0.0,5.5,WMO_3,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,60.2,41.0,49.1,44.5,54.8,36.6,44.5,0.0,0.0,0.0,12.5,134.0,10.23,3.0
2015_REG_10_CHI_LAR_20151115,WTH_00147,70.0,0.0,0.0,INDOOR,0,2015-11-15 12:00:00,open_meteo_indoor_controlled_daily_values,Edward Jones Dome,38.6329,-90.1887,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_10_CLE_PIT_20151115,WTH_00148,44.2,0.0,8.7,WMO_2,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,59.1,36.9,44.2,37.3,53.2,29.2,37.3,0.0,0.0,0.0,21.3,230.0,11.15,2.0
2015_REG_10_DAL_TB_20151115,WTH_00149,71.5,0.0,14.0,WMO_3,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,78.6,66.9,71.5,69.1,76.5,64.3,69.1,0.0,0.0,0.0,25.7,66.0,11.07,3.0
2015_REG_10_DET_GB_20151115,WTH_00150,46.7,0.0,10.3,WMO_3,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,58.7,39.8,46.7,40.8,53.6,34.4,40.8,0.0,0.0,0.0,19.7,232.0,9.15,3.0
2015_REG_10_HOU_CIN_20151116,WTH_00151,47.9,0.0,5.8,WMO_3,0,2015-11-16 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,57.4,38.6,47.9,43.2,52.5,33.1,43.2,0.0,0.0,0.0,12.3,175.0,7.96,3.0
2015_REG_10_JAX_BAL_20151115,WTH_00152,45.5,0.0,10.8,WMO_3,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,61.6,34.8,45.5,38.4,55.1,27.4,38.4,0.0,0.0,0.0,19.5,258.0,11.62,3.0
2015_REG_10_KC_DEN_20151115,WTH_00153,36.5,0.0,6.5,WMO_3,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Empower Field at Mile High,39.7439,-105.0201,58.6,23.7,36.5,29.2,51.7,15.1,29.2,0.0,0.0,0.131,16.1,231.0,12.63,3.0
2015_REG_10_MIA_PHI_20151115,WTH_00154,44.2,0.0,10.1,WMO_3,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,58.9,33.6,44.2,37.3,51.6,27.5,37.3,0.0,0.0,0.0,21.5,261.0,11.19,3.0
2015_REG_10_MIN_LV_20151115,WTH_00155,54.5,0.358,21.2,WMO_63|PRECIP|WINDY,1,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,O.co Coliseum,37.7516,-122.2005,62.0,52.1,54.5,49.3,57.9,46.1,49.3,0.358,0.0,0.0,43.2,252.0,11.3,63.0
2015_REG_10_NE_NYG_20151115,WTH_00156,44.2,0.0,10.3,WMO_2,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,57.1,36.1,44.2,37.0,50.3,29.7,37.0,0.0,0.0,0.0,19.7,259.0,10.84,2.0
2015_REG_10_NO_WSH_20151115,WTH_00157,46.0,0.0,9.4,WMO_2,0,2015-11-15 12:00:00,open_meteo_daily_by_venue_coordinates,Northwest Stadium,38.9078,-76.8644,61.8,35.9,46.0,39.3,55.6,28.9,39.3,0.0,0.0,0.0,19.9,256.0,11.8,2.0
2015_REG_11_BUF_NE_20151123,WTH_00158,36.8,0.657,11.9,WMO_73|SNOW,1,2015-11-23 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,42.4,32.8,36.8,28.3,37.2,23.2,28.3,0.602,0.386,0.033,28.9,332.0,10.03,73.0
2015_REG_11_CIN_ARI_20151122,WTH_00159,70.0,0.0,0.0,INDOOR,0,2015-11-22 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_11_DAL_MIA_20151122,WTH_00160,75.4,1.063,13.1,WMO_63|PRECIP,1,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,Hard Rock Stadium,25.958,-80.2389,78.4,72.9,75.4,80.3,83.1,76.4,80.3,1.063,0.0,0.0,26.2,217.0,7.57,63.0
2015_REG_11_DEN_CHI_20151122,WTH_00161,23.4,0.008,17.1,WMO_71|SNOW,1,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,Soldier Field,41.8623,-87.6167,31.2,17.3,23.4,13.4,19.5,7.8,13.4,0.0,0.083,0.23,33.8,272.0,9.83,71.0
2015_REG_11_GB_MIN_20151122,WTH_00162,25.0,0.0,8.7,WMO_71|SNOW,1,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,TCF Bank Stadium,44.976,-93.2247,32.5,20.3,25.0,16.9,23.4,12.3,16.9,0.0,0.055,0.033,17.9,178.0,7.19,71.0
2015_REG_11_IND_ATL_20151122,WTH_00163,70.0,0.0,0.0,INDOOR,0,2015-11-22 12:00:00,open_meteo_indoor_controlled_daily_values,Georgia Dome,33.7573,-84.4008,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_11_KC_LAC_20151122,WTH_00164,70.2,0.0,8.4,WMO_0,0,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,Qualcomm Stadium,32.7831,-117.1195,83.6,58.4,70.2,64.1,78.9,51.3,64.1,0.0,0.0,0.0,18.8,68.0,14.4,0.0
2015_REG_11_LAR_BAL_20151122,WTH_00165,46.2,0.0,15.1,WMO_3,0,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,49.2,42.8,46.2,38.0,43.2,32.7,38.0,0.0,0.0,0.0,24.4,307.0,5.28,3.0
2015_REG_11_LV_DET_20151122,WTH_00166,70.0,0.0,0.0,INDOOR,0,2015-11-22 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_11_NYJ_HOU_20151122,WTH_00167,70.0,0.0,0.0,INDOOR,0,2015-11-22 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_11_SF_SEA_20151122,WTH_00168,36.7,0.0,7.1,WMO_1,0,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,46.2,31.1,36.7,30.6,41.7,24.1,30.6,0.0,0.0,0.0,13.4,37.0,7.03,1.0
2015_REG_11_TB_PHI_20151122,WTH_00169,47.3,0.0,11.4,WMO_3,0,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,49.4,45.6,47.3,40.8,45.4,36.7,40.8,0.0,0.0,0.0,23.3,304.0,3.97,3.0
2015_REG_11_TEN_JAX_20151119,WTH_00170,73.5,0.15,10.4,WMO_53|PRECIP,0,2015-11-19 12:00:00,open_meteo_daily_by_venue_coordinates,EverBank Stadium,30.3239,-81.6373,78.3,71.3,73.5,79.2,83.8,76.2,79.2,0.15,0.0,0.0,21.3,178.0,5.08,53.0
2015_REG_11_WSH_CAR_20151122,WTH_00171,48.9,0.02,9.7,WMO_51|PRECIP,0,2015-11-22 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,52.4,45.6,48.9,43.4,48.7,38.6,43.4,0.02,0.0,0.0,22.1,345.0,7.25,51.0
2015_REG_12_ARI_SF_20151129,WTH_00172,48.0,0.0,5.3,WMO_3,0,2015-11-29 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,58.2,41.3,48.0,43.5,53.4,36.5,43.5,0.0,0.0,0.0,9.8,69.0,11.69,3.0
2015_REG_12_BAL_CLE_20151130,WTH_00173,37.2,0.0,11.6,WMO_3,0,2015-11-30 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,45.9,31.2,37.2,28.9,38.7,22.1,28.9,0.0,0.0,0.0,19.0,84.0,9.22,3.0
2015_REG_12_BUF_KC_20151129,WTH_00174,34.8,0.575,7.9,WMO_61|PRECIP,1,2015-11-29 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,36.3,33.6,34.8,28.1,29.6,26.3,28.1,0.575,0.0,0.0,17.7,43.0,0.68,61.0
2015_REG_12_CAR_DAL_20151126,WTH_00175,70.0,0.0,0.0,INDOOR,0,2015-11-26 12:00:00,open_meteo_indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2015_REG_12_CHI_GB_20151126,WTH_00176,47.4,0.531,12.2,WMO_63|PRECIP,1,2015-11-26 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,49.8,45.8,47.4,43.1,47.6,37.6,43.1,0.531,0.0,0.0,23.5,201.0,0.7,63.0
2015_REG_12_LAC_JAX_20151129,WTH_00177,66.4,0.0,6.3,WMO_2,0,2015-11-29 12:00:00,open_meteo_daily_by_venue_coordinates,EverBank Stadium,30.3239,-81.6373,73.8,61.4,66.4,68.1,75.0,62.8,68.1,0.0,0.0,0.0,15.7,37.0,12.7,2.0
