season,week,team_name_raw,team_abbr_raw,team_name_std,team_abbr_std,attendance
2015,17,Baltimore Ravens,BAL,Baltimore Ravens,BAL,57254
2015,1,Buffalo Bills,BUF,Buffalo Bills,BUF,70319
2015,2,Buffalo Bills,BUF,Buffalo Bills,BUF,70858
2015,3,Buffalo Bills,BUF,Buffalo Bills,BUF,64869
2015,4,Buffalo Bills,BUF,Buffalo Bills,BUF,70677
2015,5,Buffalo Bills,BUF,Buffalo Bills,BUF,65670
2015,6,Buffalo Bills,BUF,Buffalo Bills,BUF,69593
2015,7,Buffalo Bills,BUF,Buffalo Bills,BUF,84021
2015,9,Buffalo Bills,BUF,Buffalo Bills,BUF,70214
2015,10,Buffalo Bills,BUF,Buffalo Bills,BUF,78160
2015,11,Buffalo Bills,BUF,Buffalo Bills,BUF,66829
2015,12,Buffalo Bills,BUF,Buffalo Bills,BUF,72493
2015,13,Buffalo Bills,BUF,Buffalo Bills,BUF,68544
2015,14,Buffalo Bills,BUF,Buffalo Bills,BUF,69596
2015,15,Buffalo Bills,BUF,Buffalo Bills,BUF,80124
2015,16,Buffalo Bills,BUF,Buffalo Bills,BUF,70172
2015,17,Buffalo Bills,BUF,Buffalo Bills,BUF,68670
2015,1,Carolina Panthers,CAR,Carolina Panthers,CAR,60733
2015,2,Carolina Panthers,CAR,Carolina Panthers,CAR,73254
2015,3,Carolina Panthers,CAR,Carolina Panthers,CAR,73402
2015,4,Carolina Panthers,CAR,Carolina Panthers,CAR,57468
2015,6,Carolina Panthers,CAR,Carolina Panthers,CAR,69020
2015,7,Carolina Panthers,CAR,Carolina Panthers,CAR,74194
2015,8,Carolina Panthers,CAR,Carolina Panthers,CAR,74136
2015,9,Carolina Panthers,CAR,Carolina Panthers,CAR,74461
2015,10,Carolina Panthers,CAR,Carolina Panthers,CAR,63591
2015,11,Carolina Panthers,CAR,Carolina Panthers,CAR,74418
2015,12,Carolina Panthers,CAR,Carolina Panthers,CAR,90909
2015,13,Carolina Panthers,CAR,Carolina Panthers,CAR,73097
2015,14,Carolina Panthers,CAR,Carolina Panthers,CAR,74420
2015,15,Carolina Panthers,CAR,Carolina Panthers,CAR,79436
2015,16,Carolina Panthers,CAR,Carolina Panthers,CAR,70981
2015,17,Carolina Panthers,CAR,Carolina Panthers,CAR,74169
2015,1,Chicago Bears,CHI,Chicago Bears,CHI,62442
2015,2,Chicago Bears,CHI,Chicago Bears,CHI,62351
2015,3,Chicago Bears,CHI,Chicago Bears,CHI,69002
2015,4,Chicago Bears,CHI,Chicago Bears,CHI,62409
2015,5,Chicago Bears,CHI,Chicago Bears,CHI,75799
2015,6,Chicago Bears,CHI,Chicago Bears,CHI,57648
2015,8,Chicago Bears,CHI,Chicago Bears,CHI,62311
2015,9,Chicago Bears,CHI,Chicago Bears,CHI,68033
2015,10,Chicago Bears,CHI,Chicago Bears,CHI,58653
2015,11,Chicago Bears,CHI,Chicago Bears,CHI,62483
2015,12,Chicago Bears,CHI,Chicago Bears,CHI,78488
2015,13,Chicago Bears,CHI,Chicago Bears,CHI,62088
2015,14,Chicago Bears,CHI,Chicago Bears,CHI,61026
2015,15,Chicago Bears,CHI,Chicago Bears,CHI,52421
2015,16,Chicago Bears,CHI,Chicago Bears,CHI,63734
2015,17,Chicago Bears,CHI,Chicago Bears,CHI,61177
2015,1,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,54500
2015,2,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,57579
2015,3,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,70970
2015,4,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,57498
2015,5,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,65004
2015,6,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,69593
2015,8,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,64750
2015,9,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,65816
2015,10,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,61381
2015,11,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,64745
2015,12,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,61022
2015,13,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,64775
2015,14,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,65564
2015,15,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,70799
2015,16,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,76868
2015,17,Cincinnati Bengals,CIN,Cincinnati Bengals,CIN,57254
2015,1,Cleveland Browns,CLE,Cleveland Browns,CLE,78160
2015,2,Cleveland Browns,CLE,Cleveland Browns,CLE,67431
2015,3,Cleveland Browns,CLE,Cleveland Browns,CLE,67431
2015,4,Cleveland Browns,CLE,Cleveland Browns,CLE,63710
2015,5,Cleveland Browns,CLE,Cleveland Browns,CLE,71046
2015,6,Cleveland Browns,CLE,Cleveland Browns,CLE,67431
2015,7,Cleveland Browns,CLE,Cleveland Browns,CLE,51523
2015,8,Cleveland Browns,CLE,Cleveland Browns,CLE,67431
2015,9,Cleveland Browns,CLE,Cleveland Browns,CLE,65816
2015,10,Cleveland Browns,CLE,Cleveland Browns,CLE,64402
2015,12,Cleveland Browns,CLE,Cleveland Browns,CLE,64380
2015,13,Cleveland Browns,CLE,Cleveland Browns,CLE,64775
2015,14,Cleveland Browns,CLE,Cleveland Browns,CLE,63916
2015,15,Cleveland Browns,CLE,Cleveland Browns,CLE,69002
2015,16,Cleveland Browns,CLE,Cleveland Browns,CLE,69115
2015,17,Cleveland Browns,CLE,Cleveland Browns,CLE,66693
2015,1,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93579
2015,2,Dallas Cowboys,DAL,Dallas Cowboys,DAL,69296
2015,3,Dallas Cowboys,DAL,Dallas Cowboys,DAL,90345
2015,4,Dallas Cowboys,DAL,Dallas Cowboys,DAL,73009
2015,5,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93054
2015,7,Dallas Cowboys,DAL,Dallas Cowboys,DAL,80319
2015,8,Dallas Cowboys,DAL,Dallas Cowboys,DAL,91486
2015,9,Dallas Cowboys,DAL,Dallas Cowboys,DAL,91827
2015,10,Dallas Cowboys,DAL,Dallas Cowboys,DAL,64113
2015,11,Dallas Cowboys,DAL,Dallas Cowboys,DAL,65115
2015,12,Dallas Cowboys,DAL,Dallas Cowboys,DAL,90909
2015,13,Dallas Cowboys,DAL,Dallas Cowboys,DAL,80444
2015,14,Dallas Cowboys,DAL,Dallas Cowboys,DAL,78369
2015,15,Dallas Cowboys,DAL,Dallas Cowboys,DAL,90345
2015,16,Dallas Cowboys,DAL,Dallas Cowboys,DAL,70172
2015,17,Dallas Cowboys,DAL,Dallas Cowboys,DAL,90127
2015,1,Denver Broncos,DEN,Denver Broncos,DEN,76798
2015,2,Denver Broncos,DEN,Denver Broncos,DEN,76404
2015,3,Denver Broncos,DEN,Denver Broncos,DEN,62920
2015,4,Denver Broncos,DEN,Denver Broncos,DEN,77029
2015,5,Denver Broncos,DEN,Denver Broncos,DEN,54500
2015,6,Denver Broncos,DEN,Denver Broncos,DEN,67431
2015,8,Denver Broncos,DEN,Denver Broncos,DEN,77075
2015,9,Denver Broncos,DEN,Denver Broncos,DEN,66894
2015,10,Denver Broncos,DEN,Denver Broncos,DEN,76973
2015,11,Denver Broncos,DEN,Denver Broncos,DEN,62483
2015,12,Denver Broncos,DEN,Denver Broncos,DEN,76970
2015,13,Denver Broncos,DEN,Denver Broncos,DEN,68631
2015,14,Denver Broncos,DEN,Denver Broncos,DEN,76824
2015,15,Denver Broncos,DEN,Denver Broncos,DEN,67234
2015,16,Denver Broncos,DEN,Denver Broncos,DEN,76868
2015,17,Denver Broncos,DEN,Denver Broncos,DEN,76844
2015,1,Detroit Lions,DET,Detroit Lions,DET,66093
2015,2,Detroit Lions,DET,Detroit Lions,DET,52319
2015,3,Detroit Lions,DET,Detroit Lions,DET,62920
2015,4,Detroit Lions,DET,Detroit Lions,DET,69005
2015,5,Detroit Lions,DET,Detroit Lions,DET,60816
2015,6,Detroit Lions,DET,Detroit Lions,DET,57648
2015,7,Detroit Lions,DET,Detroit Lions,DET,60231
2015,8,Detroit Lions,DET,Detroit Lions,DET,83624
2015,10,Detroit Lions,DET,Detroit Lions,DET,78526
2015,11,Detroit Lions,DET,Detroit Lions,DET,60202
2015,12,Detroit Lions,DET,Detroit Lions,DET,64445
2015,13,Detroit Lions,DET,Detroit Lions,DET,63207
2015,14,Detroit Lions,DET,Detroit Lions,DET,51202
2015,15,Detroit Lions,DET,Detroit Lions,DET,73017
2015,16,Detroit Lions,DET,Detroit Lions,DET,61313
2015,17,Detroit Lions,DET,Detroit Lions,DET,61177
2015,1,Green Bay Packers,GB,Green Bay Packers,GB,62442
2015,2,Green Bay Packers,GB,Green Bay Packers,GB,78433
2015,3,Green Bay Packers,GB,Green Bay Packers,GB,78214
2015,4,Green Bay Packers,GB,Green Bay Packers,GB,70799
2015,5,Green Bay Packers,GB,Green Bay Packers,GB,78432
2015,6,Green Bay Packers,GB,Green Bay Packers,GB,78434
2015,8,Green Bay Packers,GB,Green Bay Packers,GB,77075
2015,9,Green Bay Packers,GB,Green Bay Packers,GB,74461
2015,10,Green Bay Packers,GB,Green Bay Packers,GB,78526
2015,11,Green Bay Packers,GB,Green Bay Packers,GB,52529
2015,12,Green Bay Packers,GB,Green Bay Packers,GB,78488
2015,13,Green Bay Packers,GB,Green Bay Packers,GB,63207
2015,14,Green Bay Packers,GB,Green Bay Packers,GB,78369
2015,15,Green Bay Packers,GB,Green Bay Packers,GB,55087
2015,16,Green Bay Packers,GB,Green Bay Packers,GB,64878
2015,17,Green Bay Packers,GB,Green Bay Packers,GB,78412
2015,1,Houston Texans,HOU,Houston Texans,HOU,71776
2015,2,Houston Texans,HOU,Houston Texans,HOU,73254
2015,3,Houston Texans,HOU,Houston Texans,HOU,71718
2015,4,Houston Texans,HOU,Houston Texans,HOU,69904
2015,5,Houston Texans,HOU,Houston Texans,HOU,71732
2015,6,Houston Texans,HOU,Houston Texans,HOU,58085
2015,7,Houston Texans,HOU,Houston Texans,HOU,65251
2015,8,Houston Texans,HOU,Houston Texans,HOU,71630
2015,10,Houston Texans,HOU,Houston Texans,HOU,61381
2015,11,Houston Texans,HOU,Houston Texans,HOU,71718
2015,12,Houston Texans,HOU,Houston Texans,HOU,71778
2015,13,Houston Texans,HOU,Houston Texans,HOU,68544
2015,14,Houston Texans,HOU,Houston Texans,HOU,71908
2015,15,Houston Texans,HOU,Houston Texans,HOU,66083
2015,16,Houston Texans,HOU,Houston Texans,HOU,62153
2015,17,Houston Texans,HOU,Houston Texans,HOU,71899
2015,1,Indianapolis Colts,IND,Indianapolis Colts,IND,70319
2015,2,Indianapolis Colts,IND,Indianapolis Colts,IND,65220
2015,3,Indianapolis Colts,IND,Indianapolis Colts,IND,65920
2015,4,Indianapolis Colts,IND,Indianapolis Colts,IND,65609
2015,5,Indianapolis Colts,IND,Indianapolis Colts,IND,71732
2015,6,Indianapolis Colts,IND,Indianapolis Colts,IND,66726
2015,7,Indianapolis Colts,IND,Indianapolis Colts,IND,66420
2015,8,Indianapolis Colts,IND,Indianapolis Colts,IND,74136
2015,9,Indianapolis Colts,IND,Indianapolis Colts,IND,66894
2015,11,Indianapolis Colts,IND,Indianapolis Colts,IND,70433
2015,12,Indianapolis Colts,IND,Indianapolis Colts,IND,65696
2015,13,Indianapolis Colts,IND,Indianapolis Colts,IND,58701
2015,14,Indianapolis Colts,IND,Indianapolis Colts,IND,62372
2015,15,Indianapolis Colts,IND,Indianapolis Colts,IND,66083
2015,16,Indianapolis Colts,IND,Indianapolis Colts,IND,65482
2015,17,Indianapolis Colts,IND,Indianapolis Colts,IND,65733
2015,1,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60733
2015,2,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,65443
2015,3,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,66829
2015,4,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,65609
2015,5,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,58490
2015,6,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,58085
2015,7,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,84021
2015,9,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,78160
2015,10,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,70837
2015,11,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60121
2015,12,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,59477
2015,13,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,57355
2015,14,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,62372
2015,15,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,64016
2015,16,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,73064
2015,17,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,71899
2015,1,Kansas City Chiefs,KC,Kansas City Chiefs,KC,71776
2015,2,Kansas City Chiefs,KC,Kansas City Chiefs,KC,76404
2015,3,Kansas City Chiefs,KC,Kansas City Chiefs,KC,78214
2015,4,Kansas City Chiefs,KC,Kansas City Chiefs,KC,57498
2015,5,Kansas City Chiefs,KC,Kansas City Chiefs,KC,75799
2015,6,Kansas City Chiefs,KC,Kansas City Chiefs,KC,52480
2015,7,Kansas City Chiefs,KC,Kansas City Chiefs,KC,76365
2015,8,Kansas City Chiefs,KC,Kansas City Chiefs,KC,83624
2015,10,Kansas City Chiefs,KC,Kansas City Chiefs,KC,76973
2015,11,Kansas City Chiefs,KC,Kansas City Chiefs,KC,65837
2015,12,Kansas City Chiefs,KC,Kansas City Chiefs,KC,72493
2015,13,Kansas City Chiefs,KC,Kansas City Chiefs,KC,55010
2015,14,Kansas City Chiefs,KC,Kansas City Chiefs,KC,72314
2015,15,Kansas City Chiefs,KC,Kansas City Chiefs,KC,70791
2015,16,Kansas City Chiefs,KC,Kansas City Chiefs,KC,69115
2015,17,Kansas City Chiefs,KC,Kansas City Chiefs,KC,76114
2015,1,San Diego Chargers,LAC,Los Angeles Chargers,LAC,66093
2015,2,San Diego Chargers,LAC,Los Angeles Chargers,LAC,57579
2015,3,San Diego Chargers,LAC,Los Angeles Chargers,LAC,52400
2015,4,San Diego Chargers,LAC,Los Angeles Chargers,LAC,63710
2015,5,San Diego Chargers,LAC,Los Angeles Chargers,LAC,67658
2015,6,San Diego Chargers,LAC,Los Angeles Chargers,LAC,78434
2015,7,San Diego Chargers,LAC,Los Angeles Chargers,LAC,67542
2015,8,San Diego Chargers,LAC,Los Angeles Chargers,LAC,70829
2015,9,San Diego Chargers,LAC,Los Angeles Chargers,LAC,68033
2015,11,San Diego Chargers,LAC,Los Angeles Chargers,LAC,65837
2015,12,San Diego Chargers,LAC,Los Angeles Chargers,LAC,59477
2015,13,San Diego Chargers,LAC,Los Angeles Chargers,LAC,68631
2015,14,San Diego Chargers,LAC,Los Angeles Chargers,LAC,72314
2015,15,San Diego Chargers,LAC,Los Angeles Chargers,LAC,66676
2015,16,San Diego Chargers,LAC,Los Angeles Chargers,LAC,54400
2015,17,San Diego Chargers,LAC,Los Angeles Chargers,LAC,76844
2015,1,St. Louis Rams,LAR,Los Angeles Rams,LAR,51792
2015,2,St. Louis Rams,LAR,Los Angeles Rams,LAR,72460
2015,3,St. Louis Rams,LAR,Los Angeles Rams,LAR,52433
2015,4,St. Louis Rams,LAR,Los Angeles Rams,LAR,63146
2015,5,St. Louis Rams,LAR,Los Angeles Rams,LAR,78432
2015,7,St. Louis Rams,LAR,Los Angeles Rams,LAR,51523
2015,8,St. Louis Rams,LAR,Los Angeles Rams,LAR,51207
2015,9,St. Louis Rams,LAR,Los Angeles Rams,LAR,52406
2015,10,St. Louis Rams,LAR,Los Angeles Rams,LAR,58653
2015,11,St. Louis Rams,LAR,Los Angeles Rams,LAR,71105
2015,12,St. Louis Rams,LAR,Los Angeles Rams,LAR,61022
2015,13,St. Louis Rams,LAR,Los Angeles Rams,LAR,51115
2015,14,St. Louis Rams,LAR,Los Angeles Rams,LAR,51202
2015,15,St. Louis Rams,LAR,Los Angeles Rams,LAR,51295
2015,16,St. Louis Rams,LAR,Los Angeles Rams,LAR,69080
2015,17,St. Louis Rams,LAR,Los Angeles Rams,LAR,70799
2015,1,Oakland Raiders,LV,Las Vegas Raiders,LV,54500
2015,2,Oakland Raiders,LV,Las Vegas Raiders,LV,53500
2015,3,Oakland Raiders,LV,Las Vegas Raiders,LV,67431
2015,4,Oakland Raiders,LV,Las Vegas Raiders,LV,62409
2015,5,Oakland Raiders,LV,Las Vegas Raiders,LV,54500
2015,7,Oakland Raiders,LV,Las Vegas Raiders,LV,67542
2015,8,Oakland Raiders,LV,Las Vegas Raiders,LV,54700
2015,9,Oakland Raiders,LV,Las Vegas Raiders,LV,65520
2015,10,Oakland Raiders,LV,Las Vegas Raiders,LV,54700
2015,11,Oakland Raiders,LV,Las Vegas Raiders,LV,60202
2015,12,Oakland Raiders,LV,Las Vegas Raiders,LV,58075
2015,13,Oakland Raiders,LV,Las Vegas Raiders,LV,55010
2015,14,Oakland Raiders,LV,Las Vegas Raiders,LV,76824
2015,15,Oakland Raiders,LV,Las Vegas Raiders,LV,55087
2015,16,Oakland Raiders,LV,Las Vegas Raiders,LV,54400
2015,17,Oakland Raiders,LV,Las Vegas Raiders,LV,76114
2015,1,Miami Dolphins,MIA,Miami Dolphins,MIA,76512
2015,2,Miami Dolphins,MIA,Miami Dolphins,MIA,65443
2015,3,Miami Dolphins,MIA,Miami Dolphins,MIA,64869
2015,4,Miami Dolphins,MIA,Miami Dolphins,MIA,83986
2015,6,Miami Dolphins,MIA,Miami Dolphins,MIA,62342
2015,7,Miami Dolphins,MIA,Miami Dolphins,MIA,65251
2015,8,Miami Dolphins,MIA,Miami Dolphins,MIA,66829
2015,9,Miami Dolphins,MIA,Miami Dolphins,MIA,70214
2015,10,Miami Dolphins,MIA,Miami Dolphins,MIA,69596
2015,11,Miami Dolphins,MIA,Miami Dolphins,MIA,65115
2015,12,Miami Dolphins,MIA,Miami Dolphins,MIA,78160
2015,13,Miami Dolphins,MIA,Miami Dolphins,MIA,64519
2015,14,Miami Dolphins,MIA,Miami Dolphins,MIA,65408
2015,15,Miami Dolphins,MIA,Miami Dolphins,MIA,66676
2015,16,Miami Dolphins,MIA,Miami Dolphins,MIA,65482
2015,17,Miami Dolphins,MIA,Miami Dolphins,MIA,62918
2015,1,Minnesota Vikings,MIN,Minnesota Vikings,MIN,70499
2015,2,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52319
2015,3,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52400
2015,4,Minnesota Vikings,MIN,Minnesota Vikings,MIN,77029
2015,6,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52480
2015,7,Minnesota Vikings,MIN,Minnesota Vikings,MIN,60231
2015,8,Minnesota Vikings,MIN,Minnesota Vikings,MIN,62311
2015,9,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52406
2015,10,Minnesota Vikings,MIN,Minnesota Vikings,MIN,54700
2015,11,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52529
2015,12,Minnesota Vikings,MIN,Minnesota Vikings,MIN,70610
2015,13,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52430
2015,14,Minnesota Vikings,MIN,Minnesota Vikings,MIN,64784
2015,15,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52421
2015,16,Minnesota Vikings,MIN,Minnesota Vikings,MIN,52455
2015,17,Minnesota Vikings,MIN,Minnesota Vikings,MIN,78412
2015,1,New England Patriots,NE,New England Patriots,NE,66829
2015,2,New England Patriots,NE,New England Patriots,NE,70858
2015,3,New England Patriots,NE,New England Patriots,NE,66829
2015,5,New England Patriots,NE,New England Patriots,NE,93054
2015,6,New England Patriots,NE,New England Patriots,NE,66726
2015,7,New England Patriots,NE,New England Patriots,NE,66829
2015,8,New England Patriots,NE,New England Patriots,NE,66829
2015,9,New England Patriots,NE,New England Patriots,NE,66829
2015,10,New England Patriots,NE,New England Patriots,NE,81061
2015,11,New England Patriots,NE,New England Patriots,NE,66829
2015,12,New England Patriots,NE,New England Patriots,NE,76970
2015,13,New England Patriots,NE,New England Patriots,NE,66829
2015,14,New England Patriots,NE,New England Patriots,NE,71908
2015,15,New England Patriots,NE,New England Patriots,NE,66829
2015,16,New England Patriots,NE,New England Patriots,NE,78160
2015,17,New England Patriots,NE,New England Patriots,NE,62918
2015,1,New Orleans Saints,NO,New Orleans Saints,NO,62903
2015,2,New Orleans Saints,NO,New Orleans Saints,NO,73006
2015,3,New Orleans Saints,NO,New Orleans Saints,NO,73402
2015,4,New Orleans Saints,NO,New Orleans Saints,NO,73009
2015,5,New Orleans Saints,NO,New Orleans Saints,NO,69296
2015,6,New Orleans Saints,NO,New Orleans Saints,NO,73018
2015,7,New Orleans Saints,NO,New Orleans Saints,NO,66420
2015,8,New Orleans Saints,NO,New Orleans Saints,NO,73019
2015,9,New Orleans Saints,NO,New Orleans Saints,NO,73075
2015,10,New Orleans Saints,NO,New Orleans Saints,NO,75086
2015,12,New Orleans Saints,NO,New Orleans Saints,NO,71778
2015,13,New Orleans Saints,NO,New Orleans Saints,NO,73097
2015,14,New Orleans Saints,NO,New Orleans Saints,NO,62138
2015,15,New Orleans Saints,NO,New Orleans Saints,NO,73017
2015,16,New Orleans Saints,NO,New Orleans Saints,NO,73064
2015,17,New Orleans Saints,NO,New Orleans Saints,NO,69699
2015,1,New York Giants,NYG,New York Giants,NYG,93579
2015,2,New York Giants,NYG,New York Giants,NYG,77678
2015,3,New York Giants,NYG,New York Giants,NYG,76081
2015,4,New York Giants,NYG,New York Giants,NYG,70677
2015,5,New York Giants,NYG,New York Giants,NYG,78515
2015,6,New York Giants,NYG,New York Giants,NYG,69296
2015,7,New York Giants,NYG,New York Giants,NYG,80319
2015,8,New York Giants,NYG,New York Giants,NYG,73019
2015,9,New York Giants,NYG,New York Giants,NYG,64351
2015,10,New York Giants,NYG,New York Giants,NYG,81061
2015,12,New York Giants,NYG,New York Giants,NYG,77367
2015,13,New York Giants,NYG,New York Giants,NYG,80898
2015,14,New York Giants,NYG,New York Giants,NYG,65408
2015,15,New York Giants,NYG,New York Giants,NYG,79436
2015,16,New York Giants,NYG,New York Giants,NYG,52455
2015,17,New York Giants,NYG,New York Giants,NYG,78023
2015,1,New York Jets,NYJ,New York Jets,NYJ,78160
2015,2,New York Jets,NYJ,New York Jets,NYJ,65220
2015,3,New York Jets,NYJ,New York Jets,NYJ,78160
2015,4,New York Jets,NYJ,New York Jets,NYJ,83986
2015,6,New York Jets,NYJ,New York Jets,NYJ,78160
2015,7,New York Jets,NYJ,New York Jets,NYJ,66829
2015,8,New York Jets,NYJ,New York Jets,NYJ,54700
2015,9,New York Jets,NYJ,New York Jets,NYJ,78160
2015,10,New York Jets,NYJ,New York Jets,NYJ,78160
2015,11,New York Jets,NYJ,New York Jets,NYJ,71718
2015,12,New York Jets,NYJ,New York Jets,NYJ,78160
2015,13,New York Jets,NYJ,New York Jets,NYJ,80898
2015,14,New York Jets,NYJ,New York Jets,NYJ,78160
2015,15,New York Jets,NYJ,New York Jets,NYJ,90345
2015,16,New York Jets,NYJ,New York Jets,NYJ,78160
2015,17,New York Jets,NYJ,New York Jets,NYJ,68670
2015,1,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,70516
2015,2,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69296
2015,3,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,78160
2015,4,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,74767
2015,5,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69296
2015,6,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69296
2015,7,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,74194
2015,9,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,91827
2015,10,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69596
2015,11,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69596
2015,12,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,64445
2015,13,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,66829
2015,14,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69596
2015,15,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69596
2015,16,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69596
2015,17,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,78023
2015,1,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,66829
2015,2,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,66472
2015,3,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,52433
2015,4,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,63929
2015,5,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,67658
2015,6,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,63846
2015,7,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,76365
2015,8,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,64750
2015,9,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,65520
2015,10,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,64402
2015,12,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,69055
2015,13,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,58701
2015,14,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,65564
2015,15,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,67234
2015,16,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,71261
2015,17,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,66693
2015,1,Seattle Seahawks,SEA,Seattle Seahawks,SEA,51792
2015,2,Seattle Seahawks,SEA,Seattle Seahawks,SEA,78433
2015,3,Seattle Seahawks,SEA,Seattle Seahawks,SEA,69002
2015,4,Seattle Seahawks,SEA,Seattle Seahawks,SEA,69005
2015,5,Seattle Seahawks,SEA,Seattle Seahawks,SEA,65004
2015,6,Seattle Seahawks,SEA,Seattle Seahawks,SEA,69020
2015,7,Seattle Seahawks,SEA,Seattle Seahawks,SEA,70799
2015,8,Seattle Seahawks,SEA,Seattle Seahawks,SEA,91486
2015,10,Seattle Seahawks,SEA,Seattle Seahawks,SEA,69005
2015,11,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68993
2015,12,Seattle Seahawks,SEA,Seattle Seahawks,SEA,69055
2015,13,Seattle Seahawks,SEA,Seattle Seahawks,SEA,52430
2015,14,Seattle Seahawks,SEA,Seattle Seahawks,SEA,71179
2015,15,Seattle Seahawks,SEA,Seattle Seahawks,SEA,69002
2015,16,Seattle Seahawks,SEA,Seattle Seahawks,SEA,69080
2015,17,Seattle Seahawks,SEA,Seattle Seahawks,SEA,64646
2015,1,San Francisco 49ers,SF,San Francisco 49ers,SF,70499
2015,2,San Francisco 49ers,SF,San Francisco 49ers,SF,66472
2015,3,San Francisco 49ers,SF,San Francisco 49ers,SF,63663
2015,4,San Francisco 49ers,SF,San Francisco 49ers,SF,70799
2015,5,San Francisco 49ers,SF,San Francisco 49ers,SF,78515
2015,6,San Francisco 49ers,SF,San Francisco 49ers,SF,70799
2015,7,San Francisco 49ers,SF,San Francisco 49ers,SF,70799
2015,8,San Francisco 49ers,SF,San Francisco 49ers,SF,51207
2015,9,San Francisco 49ers,SF,San Francisco 49ers,SF,70799
2015,11,San Francisco 49ers,SF,San Francisco 49ers,SF,68993
